Date,month_sin,month_cos,day_of_week_sin,day_of_week_cos,days_since_start,GDP growth rate (%),Unemployment rate (%),Real interest rate (%),Inflation rate (%),Population growth (%),Export growth (%),Import growth (%),SentimentNum
2004-02-24,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1515,3.7940340562000734,5.463344262295082,1.8073321455776945,2.7549450225928123,0.9292183040261324,13.198151979985502,15.754007721799022,0
2004-02-25,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1516,3.793038914795404,5.462128415300547,1.811029398999338,2.756164604433049,0.929207905692304,13.189966936562682,15.74440405300982,0
2004-02-27,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1518,3.791048631986064,5.459696721311476,1.8184239058426248,2.7586037681135216,0.9291871090246472,13.17359684971704,15.725196715431416,0
2004-02-28,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1519,3.790053490581394,5.45848087431694,1.822121159264268,2.759823349953758,0.9291767106908188,13.16541180629422,15.715593046642214,0
2004-03-01,1.0,6.123233995736766e-17,0.0,1.0,1521,3.7880632077720535,5.456049180327868,1.8295156661075551,2.7622625136342305,0.929155914023162,13.14904171944858,15.69638570906381,0
2004-03-02,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1522,3.787068066367384,5.454833333333333,1.8332129195291984,2.7634820954744668,0.9291455156893336,13.14085667602576,15.686782040274608,0
2004-03-03,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1523,3.7860729249627134,5.453617486338798,1.836910172950842,2.764701677314703,0.9291351173555052,13.13267163260294,15.677178371485406,-1
2004-03-04,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1524,3.785077783558043,5.452401639344262,1.8406074263724848,2.76592125915494,0.9291247190216768,13.12448658918012,15.667574702696202,-1
2004-03-06,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1526,3.783087500748703,5.449969945355191,1.848001933215772,2.768360422835412,0.92910392235402,13.10811650233448,15.648367365117798,0
2004-03-07,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1527,3.782092359344033,5.448754098360656,1.8516991866374155,2.769580004675648,0.9290935240201916,13.09993145891166,15.638763696328596,0
2004-03-08,1.0,6.123233995736766e-17,0.0,1.0,1528,3.781097217939363,5.44753825136612,1.855396440059059,2.770799586515885,0.9290831256863632,13.09174641548884,15.629160027539394,-1
